method,deriv_order,noise_level,total_successful,total_failures,failure_rate,affected_odes
PyNumDiff-MedianDiff-Auto,3,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,3,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,3,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,3,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,3,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,4,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,4,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,4,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,4,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,4,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,4,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,5,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,5,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,5,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,5,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,5,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,5,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,6,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,6,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,6,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,6,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,6,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,6,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,7,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,7,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,7,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,7,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,7,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Auto,7,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,0,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,0,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,0,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,0,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,0,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,0,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,1,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,1,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,1,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,1,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,1,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,1,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,2,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,2,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,2,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,2,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,2,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,2,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,3,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,3,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,3,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,3,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,3,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,3,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,4,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,4,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,4,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,4,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,4,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,4,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,5,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,5,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,5,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,5,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,5,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,5,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,6,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,6,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,6,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,6,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,6,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,6,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,7,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,7,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,7,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,7,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,7,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-MedianDiff-Tuned,7,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,0,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,0,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,0,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,0,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,0,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,0,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,1,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,1,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,1,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,1,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,1,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,1,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,2,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,2,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,2,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,2,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,2,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,2,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,3,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,3,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,3,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,3,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,3,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,3,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,4,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,4,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,4,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,4,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,4,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,4,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,5,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,5,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,5,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,5,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,5,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,5,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,6,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,6,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,6,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,6,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,6,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,6,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,7,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,7,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,7,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,7,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,7,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Auto,7,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,0,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,0,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,0,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,0,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,0,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,0,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,1,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,1,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,1,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,1,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,1,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,1,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,2,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,2,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,2,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,2,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,2,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,2,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,3,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,3,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,3,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,3,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,3,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,3,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,4,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,4,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,4,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,4,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,4,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,4,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,5,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,5,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,5,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,5,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,5,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,5,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,6,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,6,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,6,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,6,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,6,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,6,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,7,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,7,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,7,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,7,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,7,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-PolyDiff-Tuned,7,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,0,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,0,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,0,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,0,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,0,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,0,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,1,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,1,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,1,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,1,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,1,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,1,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,2,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,2,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,2,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,2,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,2,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,2,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,3,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,3,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,3,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,3,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,3,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,3,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,4,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,4,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,4,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,4,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,4,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,4,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,5,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,5,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,5,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,5,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,5,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,5,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,6,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,6,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,6,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,6,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,6,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,6,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,7,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,7,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,7,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,7,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,7,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Auto,7,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,0,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,0,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,0,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,0,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,0,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,0,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,1,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,1,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,1,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,1,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,1,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,1,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,2,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,2,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,2,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,2,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,2,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,2,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,3,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,3,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,3,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,3,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,3,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,3,0.02,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,4,1.0e-8,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,4,1.0e-6,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,4,0.0001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,4,0.001,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
PyNumDiff-RBF-Tuned,4,0.01,0,30,1.0,"lotka_volterra, van_der_pol, lorenz"
